energy,protein,carbs,sugar,added_sugar,fat,sat_fat,trans_fat,fiber,sodium,msg,sweeteners,artificial_colors,processed_oils,ultra_processed,score
356.67,9.96,70.16,16.56,0.0,0.0,1.26,0.0,0,0.0,0,0,0,1,0,90
338.0,13.8,63.1,20.9,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
324.46,20.13,57.43,3.36,0.0,1.56,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
353.0,14.4,58.73,3.6,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
354.0,7.8,80.4,9.0,8.9,0.6,0.0,0.0,0,30.0,0,0,0,0,1,85
36.8,2.3,4.8,0.2,0.0,0.0,0.1,0.0,0,150.0,0,0,0,0,0,100
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
346.9,18.5,65.3,0.14,0.0,0.0,0.2,0.0,0,0.0,0,0,0,0,0,100
136.1,3.8,28.74,0.0,0.0,0.66,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
28.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,20.94,59.02,0.0,0.0,0.66,0.5,0.0,0,1390.0,0,0,0,0,0,90
195.95,5.38,32.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,85
140.2,4.0,30.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
349.0,8.1,71.9,28.2,17.0,3.2,0.8,0.0,0,3892.0,1,0,0,0,1,25
82.0,3.24,9.75,0.4,0.0,3.39,0.39,0.1,0,403.0,0,0,0,1,0,90
121.0,3.66,13.57,2.09,0.0,5.78,0.92,0.1,0,612.0,0,0,0,1,0,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
346.0,12.0,68.0,1.0,1.0,0.0,1.0,0.06,0,0.0,0,0,0,0,1,90
0.0,0.4,32.1,17.4,0.0,0.1,0.1,0.0,0,0.3,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
239.6,7.9,420.0,0.0,0.0,2.6,0.85,0.0,0,197.2,0,0,0,0,0,100
50.0,1.1,10.1,2.5,1.2,0.6,0.2,0.0,0,859.0,1,0,0,0,1,60
144.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0,223.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
254.0,10.27,49.67,0.0,0.0,1.53,0.0,0.0,0,0.0,0,0,0,1,0,95
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
377.0,11.5,76.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
365.6,8.3,81.3,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
351.6,0.5,85.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
315.6,8.7,78.3,0.2,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
136.1,3.8,28.74,0.0,0.0,0.66,0.0,0.0,0,0.0,0,0,0,0,0,100
135.0,5.61,26.02,39.7,0.0,0.0,0.42,0.0,0,0.0,0,0,0,0,0,80
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,1.6,0.0,0.0,0.3,0.0,0.0,0,2.0,0,0,0,0,0,100
269.0,11.38,51.97,0.0,0.0,1.68,0.0,0.0,0,0.0,0,0,0,1,0,95
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
254.0,4.95,50.1,0.0,0.0,3.8,0.0,0.0,0,0.0,0,0,0,1,0,90
227.0,3.6,50.8,0.0,0.0,0.0,1.4,0.0,0,249.0,0,0,0,0,0,100
0.0,3.5,10.6,0.0,0.0,0.6,0.0,0.0,0,310.3,0,0,0,0,0,100
344.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
104.0,3.43,22.7,1.0,0.0,0.5,0.01,0.01,0,210.0,0,0,0,1,0,90
71.0,1.6,14.7,5.9,3.9,0.6,0.2,0.0,0,717.0,1,0,0,0,1,60
364.0,0.4,84.0,0.0,0.0,1.8,0.0,0.0,0,0.0,0,0,0,0,0,100
353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,20.94,59.02,0.0,0.0,0.0,0.5,0.0,0,1390.0,0,0,0,0,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
335.0,84.1,0.0,0.0,0.0,0.0,0.0,0.0,0,66.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
66.0,1.8,11.0,2.8,0.0,1.0,0.3,0.0,0,44.0,0,0,0,0,0,100
256.0,3.6,51.0,24.0,24.0,4.2,2.4,0.0,0,18.0,0,0,0,1,1,40
367.0,11.4,68.5,2.0,0.0,5.3,1.1,0.0,0,0.0,0,0,0,0,0,100
0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
228.6,12.6,43.7,0.5,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,1.0,21.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
406.0,7.2,73.3,11.0,7.6,0.0,4.0,0.01,0,1340.0,0,0,0,1,0,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,360.0,0,0,0,0,0,100
343.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
126.59,0.0,4.64,26.67,0.0,1.28,0.15,0.06,0,165.88,0,0,0,0,0,80
102.0,4.5,12.0,0.0,0.0,0.0,0.4,0.0,0,0.5,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,8.0,50.0,0.0,0.0,7.0,3.0,0.0,0,1150.0,0,0,0,0,0,85
325.0,8.5,54.0,6.2,0.0,0.0,3.0,0.0,0,4883.0,1,0,0,0,1,60
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,11.7,45.0,0.0,0.0,4.0,0.0,0.0,0,978.0,0,0,0,1,0,80
244.71,11.39,24.7,2.32,0.0,0.0,5.24,0.0,0,779.08,0,0,0,0,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
406.0,7.2,73.3,11.0,7.6,0.0,4.0,0.01,0,1340.0,0,0,0,1,0,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,1.9,84.0,0.0,0.0,1.5,0.8,0.0,0,617.3,0,0,0,0,1,70
406.0,7.2,73.3,11.0,7.6,0.0,4.0,0.01,0,1340.0,0,0,0,1,0,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,1,1,65
406.0,7.2,73.3,11.0,7.6,0.0,4.0,0.01,0,1340.0,0,0,0,1,0,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
378.98,11.4,79.64,54.87,0.0,2.11,0.62,1.65,0,216.39,0,0,0,0,0,85
490.1,14.4,59.3,0.4,0.0,21.7,8.9,0.1,0,1842.5,0,0,0,0,0,85
0.0,19.18,57.7,0.38,0.0,0.0,0.74,0.01,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
345.0,15.0,51.0,0.0,0.0,9.0,4.5,0.0,0,369.0,0,0,0,0,0,100
143.42,4.22,0.0,30.18,0.0,0.0,7.83,0.0,0,0.0,0,0,0,0,0,80
290.0,8.4,44.0,0.0,0.0,1.4,0.4,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
363.0,14.0,70.0,0.0,0.0,3.0,0.56,0.0,0,200.0,0,0,0,0,0,100
325.0,8.5,54.0,6.2,0.0,0.0,3.0,0.0,0,4883.0,0,0,0,0,1,70
130.8,4.4,26.5,0.0,0.0,0.8,0.0,0.0,0,0.0,0,0,0,0,0,100
393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
159.0,5.7,14.5,0.0,0.0,0.0,3.7,0.1,0,465.0,0,0,0,0,0,100
68.0,2.1,8.5,5.5,0.0,0.0,1.5,0.0,0,450.0,0,0,0,0,0,100
0.0,19.18,57.7,0.38,0.0,0.0,0.74,0.01,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,1,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,85
0.0,26.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
432.5,10.5,73.5,0.0,0.0,0.0,2.8,0.0,0,903.9,0,0,0,0,0,90
350.0,0.5,87.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
373.0,16.3,55.2,15.7,9.5,5.0,1.3,0.0,0,230.0,0,0,0,0,1,90
186.0,6.57,8.9,3.87,0.0,13.83,6.15,0.22,0,320.0,0,0,0,1,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
240.0,13.09,38.0,0.0,0.0,4.53,0.95,0.0,0,247.0,0,0,0,0,0,100
377.0,10.8,70.6,0.0,0.0,0.0,0.9,0.0,0,1480.0,0,0,0,0,0,90
355.3,24.3,59.8,0.0,0.0,2.1,0.35,0.0,0,1623.0,0,0,0,0,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
96.6,2.9,7.26,0.5,0.0,6.22,0.72,0.1,0,395.0,0,0,0,1,0,90
218.0,5.23,6.16,0.5,0.0,19.15,6.31,0.15,0,564.0,0,0,0,1,0,90
349.0,32.8,32.58,30.57,14.9,9.72,0.52,0.1,0,5638.75,0,0,0,0,1,55
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
105.0,4.9,15.8,2.3,0.0,2.5,0.6,0.03,0,504.4,0,0,0,0,0,100
377.0,10.8,70.6,0.0,0.0,0.0,0.9,0.0,0,1480.0,0,0,0,0,0,90
344.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
266.0,18.0,44.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
357.0,10.0,62.7,2.6,0.0,9.2,2.5,0.0,0,850.0,0,0,0,0,1,70
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,85
345.6,0.2,85.5,0.3,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
115.0,2.4,12.5,2.8,0.0,6.2,1.2,0.0,0,591.0,0,0,0,0,0,100
147.0,3.9,23.2,0.4,0.0,4.31,0.65,0.1,0,382.5,0,0,0,1,0,90
101.0,4.5,13.0,0.0,0.0,0.0,1.3,0.0,0,460.0,0,0,0,0,0,100
266.0,18.0,44.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
266.0,18.0,44.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
140.0,4.5,30.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
172.0,2.0,4.8,2.9,0.0,16.1,4.9,0.0,0,550.0,0,0,0,0,0,100
0.0,16.0,60.0,0.0,0.0,8.0,4.0,0.0,0,400.0,0,0,0,0,0,100
144.0,8.0,7.0,0.5,0.0,9.0,5.0,0.06,0,350.0,0,0,0,0,0,100
167.0,3.92,12.0,4.79,0.0,11.52,5.74,0.18,0,429.0,0,0,0,1,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
360.0,10.6,77.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
596.11,15.05,0.0,7.91,0.0,0.0,0.0,0.0,0,560.86,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
323.0,13.0,47.0,0.6,0.0,11.2,4.0,0.04,0,4316.5,0,0,0,1,0,80
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
77.0,1.0,0.0,8.0,7.0,1.0,0.0,0.0,0,522.0,1,0,0,0,0,90
350.7,14.2,69.31,0.26,0.0,1.96,0.25,0.0,0,625.0,0,0,0,0,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
353.0,10.4,69.8,2.2,0.0,4.6,2.6,0.06,0,874.0,0,0,0,0,0,90
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
349.0,32.8,32.58,30.57,14.9,9.72,0.52,0.1,0,5638.75,0,0,0,0,0,70
0.0,0.1,86.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
221.0,7.03,6.03,3.71,0.0,18.7,11.4,0.1,0,372.0,0,0,0,1,0,80
50.0,0.4,11.5,4.5,0.0,0.3,0.05,0.0,0,0.0,1,0,0,0,1,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,7.0,80.0,1.0,0.0,0.0,0.0,0.0,0,898.0,0,0,0,0,0,85
358.0,10.0,71.0,0.4,0.0,0.0,0.4,0.0,0,1087.0,0,0,0,0,0,85
146.6,4.7,31.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
386.86,2.53,89.72,1.0,0.0,0.0,0.75,0.0,0,247.49,0,0,0,0,1,85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,28.0,21.0,0.0,0.0,2.0,0.0,0.0,0,1390.0,0,0,0,0,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0,0.0,0,0,0,0,0,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
49.0,0.5,11.0,2.0,0.0,0.2,0.0,0.0,0,0.0,1,0,0,0,1,75
123.8,2.0,11.4,4.7,0.0,0.0,1.3,0.1,0,0.0,0,0,0,0,0,100
277.16,8.8,48.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,85
0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0,0.0,0,0,0,0,0,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
333.3,20.07,57.27,3.03,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
371.0,0.97,88.87,0.0,0.0,0.0,0.08,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,16.03,65.4,0.0,0.0,0.43,0.29,0.0,0,396.7,0,0,0,0,0,100
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,20.8,0.0,0.0,0.1,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
499.2,12.7,68.0,0.4,0.0,19.6,2.0,0.1,0,1825.7,0,0,0,0,0,85
0.0,23.7,51.2,0.1,0.0,1.3,0.31,0.0,0,1695.7,0,0,0,0,0,90
48.0,0.5,10.8,3.3,0.0,0.1,0.2,0.0,0,0.0,1,0,0,0,1,75
0.0,21.0,59.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0,1,80
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,3,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
390.0,14.0,68.0,0.0,0.0,10.4,0.0,0.0,0,0.0,0,0,0,0,0,100
480.0,5.2,69.0,3.2,0.0,0.0,0.0,0.4,0,583.0,1,0,0,1,1,60
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,26.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
261.0,8.9,46.1,6.0,0.0,6.3,0.8,0.04,0,331.6,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
345.0,52.0,33.0,1.0,0.0,0.5,0.0,0.0,0,150.0,0,0,0,0,0,100
479.13,9.01,67.38,6.79,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,70
140.51,4.73,30.06,0.0,0.0,0.15,0.08,0.0,0,0.0,0,0,0,0,0,100
0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
170.0,4.4,5.4,0.8,0.0,0.0,6.7,0.0,0,0.51,0,0,0,0,0,100
0.0,9.0,51.0,0.0,0.0,7.0,2.0,0.0,0,848.0,0,0,0,0,0,85
508.77,8.48,59.92,6.34,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,95
0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,19.18,57.7,0.38,0.0,0.0,0.74,0.01,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,1,75
0.0,9.2,23.5,1.0,0.0,5.1,2.6,0.0,0,223.0,0,0,0,0,0,100
928.0,30.0,187.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
127.0,7.0,23.8,2.0,0.0,0.5,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,6.28,52.19,0.0,0.0,7.2,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
227.03,8.51,0.0,4.95,0.0,0.0,0.0,0.0,0,781.41,0,0,0,0,0,85
283.96,9.21,53.83,0.85,0.0,3.97,0.56,0.0,0,5363.2,0,0,0,0,0,85
341.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
376.0,13.7,74.0,15.0,0.0,0.0,0.41,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,1,75
136.8,2.01,10.1,1.0,0.0,9.82,4.82,0.18,0,639.0,0,0,0,1,0,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
363.74,20.1,62.45,3.8,0.0,3.86,0.483,0.0,0,728.3,0,0,0,0,0,90
0.0,4.0,23.0,0.0,0.0,1.03,0.0,0.0,0,292.0,0,0,0,0,0,100
155.2,3.3,11.9,6.3,0.0,10.5,3.8,0.06,0,972.6,0,0,0,0,0,85
0.0,0.1,86.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,3.64,15.37,0.0,0.0,0.0,3.73,0.068,0,406.69,0,0,0,0,0,100
362.0,6.3,49.0,3.0,0.0,0.0,2.0,0.0,0,399.0,0,0,0,0,0,100
66.0,1.8,11.0,2.8,1.1,1.0,0.3,0.0,0,44.0,0,0,0,0,0,100
250.0,8.3,46.5,5.1,0.0,5.5,0.8,0.0,0,324.0,0,0,0,1,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
363.74,20.1,62.45,3.8,0.0,3.86,0.483,0.0,0,728.3,0,0,0,0,0,90
159.0,5.7,14.5,0.0,0.0,0.0,3.7,0.1,0,465.0,0,0,0,0,0,100
60.0,0.5,10.0,4.4,0.0,1.2,0.6,0.0,0,0.0,1,0,0,0,1,75
435.0,8.6,69.5,38.8,31.1,14.0,8.9,0.3,0,97.6,0,0,0,0,0,65
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
133.48,4.7,28.67,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
281.62,8.6,51.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
419.0,6.8,64.2,4.8,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,28.0,19.7,0.0,0.0,1.75,0.0,0.0,0,1390.0,0,0,0,0,0,90
874.0,33.0,172.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
358.0,10.0,71.0,0.4,0.0,4.0,0.4,0.0,0,1087.0,0,0,0,0,0,85
143.0,17.0,1.5,1.2,0.0,7.0,1.0,0.0,0,347.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
269.0,11.1,52.22,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
392.0,6.8,67.0,42.0,0.0,6.0,1.7,100.0,0,0.0,0,0,0,0,0,80
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
