energy,protein,carbs,sugar,added_sugar,fat,sat_fat,trans_fat,fiber,sodium,msg,sweeteners,colors,processed_oils,ultra_processed
0.0,13.5,61.1,17.7,5.2,0.0,0.0,0.0,0.0,3418.0,0,0,0,0,0
0.0,2.9,92.3,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,6.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
329.6,14.8,61.3,20.4,0.0,2.8,1.1,0.0,0.0,4400.0,0,0,0,0,0
143.0,17.0,1.5,1.2,0.0,7.0,1.0,0.0,0.5,347.0,0,0,0,0,0
2000.0,1.1,81.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0,0,0,0,0
381.0,8.2,73.2,20.6,19.7,5.8,2.7,0.0,0.0,728.0,0,0,0,0,0
0.0,8.0,53.0,12.0,0.0,12.0,4.0,0.0,3.0,1178.0,0,0,0,0,0
0.0,0.4,98.5,91.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,26.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
330.6,6.97,50.6,1.53,0.93,11.47,6.97,0.11,0.0,680.0,0,0,0,0,0
370.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0,0,0,0
0.0,10.7,2.68,0.0,0.0,1.78,0.0,0.0,0.0,1040.0,0,0,0,0,0
581.0,15.72,38.64,0.0,0.0,40.36,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,6.97,50.6,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
415.04,1.21,94.05,90.5,0.0,3.12,0.94,0.0,0.0,116.18,0,0,0,0,0
0.0,8.6,43.2,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,7.0,23.0,8.0,6.0,0.0,0.0,0.0,0.0,301.0,0,0,0,0,0
0.0,1.7,14.4,0.0,0.0,0.0,0.0,0.0,0.0,344.0,0,0,0,0,0
0.0,11.27,16.88,6.36,0.0,0.0,0.0,0.0,0.0,365.92,0,0,0,0,0
0.0,3.37,9.6,0.0,0.0,7.04,2.53,0.15,0.0,554.58,0,0,0,0,0
0.0,6.97,50.6,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.0,74.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,15.0,35.0,11.0,6.0,0.0,0.0,0.0,0.0,384.0,0,0,0,0,0
0.0,8.5,80.0,29.3,24.3,0.0,0.0,0.0,0.0,181.4,0,0,0,0,0
383.73,9.43,73.7,1.0,0.0,5.69,0.0,0.0,0.0,1058.56,0,0,0,0,0
406.0,17.0,71.0,40.0,0.0,6.0,2.2,0.0,0.0,400.0,0,0,0,0,0
0.0,10.0,71.0,2.0,0.0,0.0,0.0,0.0,0.0,1184.0,0,0,0,0,0
2000.0,0.9,8.7,3.1,1.8,0.0,0.0,0.0,0.0,574.0,0,0,0,0,0
373.0,16.3,55.2,15.7,9.5,5.0,1.3,0.0,5.7,230.0,0,0,0,0,0
392.0,6.8,67.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
129.0,9.6,21.8,1.3,0.0,0.4,0.04,0.0,0.0,1600.0,0,0,0,0,0
0.0,4.7,11.2,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0,0,0,0,0
412.0,12.0,55.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,8.6,43.2,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
561.0,11.1,41.94,7.91,0.0,38.76,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,10.47,71.41,2.08,1.0,0.0,0.0,0.0,0.0,1184.0,0,0,0,0,0
357.0,7.9,77.4,23.7,19.6,1.7,0.6,0.0,0.0,382.0,0,0,0,0,0
0.0,5.0,72.1,16.3,13.5,0.0,0.0,0.0,0.0,3916.0,0,0,0,0,0
0.0,3.0,18.6,5.7,5.4,0.0,0.0,0.0,0.0,108.0,0,0,0,0,0
0.0,9.4,64.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
330.0,14.7,63.0,0.0,0.0,1.5,0.0,0.0,0.0,638.0,0,0,0,0,0
373.0,1.3,82.0,80.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0
236.0,0.12,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
129.0,9.6,21.8,1.3,0.0,0.4,0.04,0.0,0.0,1600.0,0,0,0,0,0
0.0,14.1,10.2,1.0,0.0,14.2,2.5,0.1,0.0,0.0,0,0,0,0,0
0.0,2.85,8.64,5.79,0.01,0.0,0.0,0.0,0.0,1847.69,0,0,0,0,0
112.0,2.5,12.8,3.2,0.0,5.7,0.0,0.0,0.0,240.0,0,0,0,0,0
385.96,8.2,76.14,45.0,41.5,5.47,1.0,0.1,0.0,194.0,0,0,0,0,0
488.55,7.88,58.0,0.0,0.0,24.67,0.0,0.0,0.0,0.0,0,0,0,0,0
386.86,2.53,89.72,1.0,0.0,1.32,0.75,0.0,0.0,247.49,0,0,0,0,0
343.0,0.2,84.5,3.0,0.0,0.5,0.1,0.0,0.0,1750.0,0,0,0,0,0
394.99,8.12,79.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
333.13,15.57,64.42,7.0,0.0,1.45,0.0,0.0,0.0,1582.68,0,0,0,0,0
0.0,12.0,72.0,17.0,15.0,4.0,1.0,0.0,0.0,157.0,0,0,0,0,0
184.53,4.24,15.97,4.38,0.0,11.52,3.09,0.5,5.8,976.1,0,0,0,0,0
250.0,8.3,46.5,5.1,0.0,5.5,0.8,0.0,0.0,324.0,0,0,0,0,0
0.0,7.52,72.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
411.92,9.74,66.6,4.9,0.0,11.84,0.0,0.0,0.0,1030.99,0,0,0,0,0
0.0,18.25,65.84,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,4.8,29.0,25.8,0.0,0.0,0.0,0.0,0.0,89.0,0,0,0,0,0
141.0,2.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,203.0,0,0,0,0,0
381.5,6.4,64.8,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.0,59.94,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
273.36,11.76,40.75,0.0,0.0,6.47,0.0,0.0,0.0,5355.95,0,0,0,0,0
464.0,8.6,65.6,0.0,0.0,18.6,0.0,0.0,1.5,1700.0,0,0,0,0,0
407.65,0.6,75.64,1.0,0.0,11.41,0.0,0.0,0.0,1106.3,0,0,0,0,0
130.1,3.4,26.2,13.6,0.0,1.3,0.0,0.0,0.0,264.8,0,0,0,0,0
401.79,0.0,74.82,5.5,0.0,11.39,0.0,0.0,0.0,807.09,0,0,0,0,0
0.0,3.25,10.99,7.75,0.01,0.0,0.0,0.0,0.0,1795.53,0,0,0,0,0
0.0,11.82,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,18.0,71.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
371.51,8.5,69.62,1.0,0.0,6.55,0.0,0.0,0.0,1377.95,0,0,0,0,0
386.0,8.49,86.79,2.11,0.0,0.55,0.31,0.0,0.98,1318.61,0,0,0,0,0
390.0,0.79,96.6,76.4,0.0,0.2,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,3.98,16.04,2.58,0.0,0.0,0.0,0.0,0.0,5810.0,0,0,0,0,0
0.0,11.0,61.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0,0,0,0,0
412.0,17.0,68.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0,0,0,0,0
413.0,11.0,73.0,1.6,0.0,8.6,0.0,0.0,0.0,1260.0,0,0,0,0,0
323.0,20.7,54.0,4.8,0.0,2.7,0.0,0.0,0.0,1441.0,0,0,0,0,0
367.3,1.85,89.75,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0
265.72,0.08,66.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,10.7,58.1,0.0,0.0,0.0,0.0,0.0,0.0,242.5,0,0,0,0,0
363.74,20.1,62.45,3.8,0.0,3.86,0.483,0.0,9.29,728.3,0,0,0,0,0
0.0,11.7,74.9,42.1,0.0,0.0,0.0,0.0,0.0,490.0,0,0,0,0,0
0.0,2.8,3.5,1.7,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.8,17.1,0.0,0.0,4.6,4.2,0.0,1.4,363.5,0,0,0,0,0
465.0,4.8,68.0,40.0,0.0,19.4,0.0,0.0,0.0,7200.0,0,0,0,0,0
409.2,84.8,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0
386.86,2.53,89.72,1.0,0.0,1.32,0.75,0.0,0.0,247.49,0,0,0,0,0
390.0,4.7,68.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,0,0
74.0,1.0,16.3,7.2,0.0,0.5,0.4,0.1,0.0,0.0,0,0,0,0,0
158.0,6.0,33.0,0.0,0.0,0.43,0.0,0.0,0.0,205.0,0,0,0,0,0
0.0,26.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,4.5,36.0,0.5,0.0,0.5,0.0,0.0,0.0,197.6,0,0,0,0,0
377.0,23.0,51.1,0.0,0.0,0.0,0.0,0.0,29.5,0.0,0,0,0,0,0
0.0,0.4,98.5,91.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
363.74,20.1,62.45,3.8,0.0,3.86,0.483,0.0,9.29,728.3,0,0,0,0,0
369.0,12.9,67.1,1.8,0.0,5.5,3.2,0.0,3.9,0.0,0,0,0,0,0
363.74,20.1,62.45,3.8,0.0,3.86,0.483,0.0,9.29,728.3,0,0,0,0,0
373.2,14.2,72.5,2.8,0.0,0.0,0.0,0.0,13.2,1150.0,0,0,0,0,0
355.0,9.51,76.41,0.0,0.0,1.28,0.0,0.0,0.59,970.0,0,0,0,0,0
168.0,4.5,36.0,0.0,0.0,0.5,0.0,0.0,1.75,0.0,0,0,0,0,0
0.0,7.84,20.94,3.72,0.0,0.0,0.0,0.0,0.0,577.39,0,0,0,0,0
105.0,4.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0,0,0,0,0
447.4,8.1,66.6,7.36,0.0,16.6,4.32,0.0,0.0,0.0,0,0,0,0,0
168.2,1.5,33.5,27.8,27.5,3.9,0.0,0.1,0.0,2076.0,0,0,0,0,0
0.0,13.0,74.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0
104.47,5.33,11.99,1.88,0.0,3.91,2.37,0.1,0.0,550.2,0,0,0,0,0
0.0,7.39,76.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,2.85,13.64,6.68,0.01,0.0,0.0,0.0,0.0,1845.04,0,0,0,0,0
0.0,0.7,8.4,1.7,1.4,0.0,0.0,0.0,0.0,429.0,0,0,0,0,0
48.61,1.3,7.97,0.44,0.0,0.82,0.06,0.0,0.0,5727.09,0,0,0,0,0
0.0,7.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
369.0,3.2,88.9,1.5,0.0,0.1,0.0,0.0,0.0,61.0,0,0,0,0,0
0.0,8.3,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
355.1,14.8,69.0,0.0,0.0,2.1,0.5,0.0,3.5,1200.0,0,0,0,0,0
0.0,8.2,69.0,21.8,16.1,0.0,0.0,0.0,0.0,4865.0,0,0,0,0,0
409.0,19.6,57.9,1.8,0.0,11.0,6.5,0.0,33.2,4000.0,0,0,0,0,0
351.0,11.0,72.2,6.3,0.0,11.32,0.17,0.0,4.5,459.0,0,0,0,0,0
0.0,7.39,76.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,7.4,79.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
124.1,3.8,24.2,14.0,0.0,1.4,0.0,0.0,0.0,264.8,0,0,0,0,0
2000.0,8.6,56.6,16.3,12.3,0.0,0.0,0.0,0.0,458.7,0,0,0,0,0
0.0,9.56,73.16,1.58,1.3,0.0,0.0,0.0,0.0,833.54,0,0,0,0,0
344.8,0.0,86.2,86.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
337.2,0.0,84.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,9.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,363.0,0,0,0,0,0
348.0,11.0,70.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0,0,0,0,0
180.0,1.2,80.0,3.0,0.0,64.0,20.0,0.0,2.0,2300.0,0,0,0,0,0
327.18,14.96,52.75,6.95,0.0,6.26,0.69,0.0,21.97,5398.49,0,0,0,0,0
0.0,12.5,74.0,2.7,0.0,0.0,0.0,0.0,0.0,20.2,0,0,0,0,0
214.6,7.6,23.4,0.0,0.0,3.2,0.0,0.0,5.2,0.0,0,0,0,0,0
0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
414.0,10.5,63.9,5.4,0.0,12.9,6.1,0.0,7.2,1243.0,0,0,0,0,0
0.0,12.5,74.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
360.0,0.2,89.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,12.0,74.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,15.0,78.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.36,0,0,0,0,0
0.0,0.02,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
4.0,17.6,54.2,2.7,0.0,12.5,0.0,0.0,0.0,0.0,0,0,0,0,0
344.8,0.0,86.2,86.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
401.0,11.0,60.0,5.0,0.0,13.0,0.0,0.0,0.0,0.0,0,0,0,0,0
118.0,3.3,46.0,0.0,0.0,33.0,1.35,0.0,0.0,427.0,0,0,0,0,0
0.0,0.4,32.1,17.4,0.0,0.1,0.1,0.0,0.4,300.0,0,0,0,0,0
375.0,16.09,76.55,8.89,7.5,0.47,0.12,0.0,0.23,118.05,0,0,0,0,0
354.0,12.0,71.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0
380.0,3.8,61.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0
374.2,0.3,93.2,0.0,0.0,0.2,0.0,0.0,0.0,213.85,0,0,0,0,0
0.0,9.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,363.0,0,0,0,0,0
368.16,0.4,91.64,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.1,19.6,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
128.0,5.0,26.0,10.0,0.0,0.5,0.0,0.0,0.4,0.0,0,0,0,0,0
372.9,9.61,77.32,2.96,2.81,2.73,1.35,0.0,5.94,6000.0,0,0,0,0,0
0.0,12.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
362.0,10.0,74.2,38.0,37.9,4.7,2.5,0.0,0.0,728.0,0,0,0,0,0
336.0,16.0,59.0,1.0,0.0,4.0,0.0,0.0,0.0,1700.0,0,0,0,0,0
369.0,1.0,87.0,3.9,3.9,1.8,0.0,0.0,0.0,0.0,0,0,0,0,0
333.71,7.64,43.05,0.5,0.0,14.55,4.08,0.1,0.5,385.72,0,0,0,0,0
0.0,6.05,81.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.1,19.6,17.1,0.0,0.0,0.0,0.0,0.0,4200.0,0,0,0,0,0
0.0,1.0,21.0,15.0,0.0,1.0,0.0,0.0,0.0,1000.0,0,0,0,0,0
0.0,21.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
379.0,25.16,67.03,3.86,0.0,1.18,0.34,0.0,3.84,1030.79,0,0,0,0,0
0.0,8.0,50.0,2.0,0.0,7.0,3.0,0.0,1.0,1302.0,0,0,0,0,0
0.0,26.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,26.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
369.0,15.8,66.4,0.4,0.0,1.9,0.0,0.0,0.0,0.0,0,0,0,0,0
441.05,6.81,62.66,14.3,0.0,18.13,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,1.9,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.4,32.1,17.4,0.0,0.1,0.1,0.0,0.4,300.0,0,0,0,0,0
75.0,0.2,18.6,13.5,0.0,0.0,0.0,0.0,0.7,97.7,0,0,0,0,0
0.0,0.12,97.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,12.0,57.0,5.0,0.0,11.0,4.0,0.0,5.0,1325.0,0,0,0,0,0
0.0,14.8,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.39,1.05,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0,0,0,0,0
420.0,17.0,65.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.3,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
406.0,13.09,78.91,18.57,15.3,4.22,0.59,0.0,0.0,173.02,0,0,0,0,0
220.1,6.9,43.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,24.13,53.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
360.0,16.0,69.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0
256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.56,0,0,0,0,0
380.0,22.0,62.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,4.94,45.15,3.92,0.01,0.0,0.0,0.0,0.0,911.05,0,0,0,0,0
0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.4,86.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0,0,0,0
244.0,4.0,16.5,9.9,0.0,18.0,2.0,0.03,2.1,1343.1,0,0,0,0,0
0.0,4.25,2.02,0.0,0.0,0.6,0.0,0.0,0.0,1100.0,0,0,0,0,0
434.0,17.8,62.0,0.0,0.0,12.47,7.25,2.56,0.0,0.0,0,0,0,0,0
0.0,8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.3,91.3,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,0,0,0,0,0
394.45,12.66,59.11,8.11,0.0,11.93,0.0,0.0,0.0,0.0,0,0,0,0,0
2000.0,5.6,60.6,29.5,25.9,0.0,0.0,0.0,0.0,256.8,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.3,91.3,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,0,0,0,0,0
476.0,21.31,0.0,7.91,0.0,20.93,0.0,0.0,0.0,390.0,0,0,0,0,0
0.0,3.1,26.7,5.9,5.1,3.4,1.8,0.0,2.1,97.7,0,0,0,0,0
259.2,8.3,28.6,6.7,0.0,12.4,0.0,0.0,15.5,83.2,0,0,0,0,0
0.0,12.7,75.3,0.0,0.0,0.0,0.0,0.0,0.0,566.0,0,0,0,0,0
335.91,10.23,69.22,0.04,0.0,2.02,0.0,0.0,1.55,330.59,0,0,0,0,0
0.0,9.0,74.0,0.0,0.0,3.0,0.75,0.1,4.0,688.0,0,0,0,0,0
321.3,26.02,54.88,0.0,0.0,0.13,0.13,0.0,0.17,0.0,0,0,0,0,0
373.0,0.38,92.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
386.0,3.4,81.6,54.3,0.0,4.6,2.2,0.1,2.4,228.0,0,0,0,0,0
126.4,0.9,21.7,9.7,0.0,4.0,0.0,0.1,0.0,0.0,0,0,0,0,0
389.0,15.0,74.0,0.0,0.0,0.5,0.1,0.0,14.3,1200.0,0,0,0,0,0
367.3,1.85,89.75,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,8.11,23.52,0.1,0.0,0.19,0.0,0.0,0.0,0.0,0,0,0,0,0
366.0,20.0,67.0,1.0,0.0,2.0,0.3,0.0,0.0,1500.0,0,0,0,0,0
0.0,6.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
311.33,13.2,44.0,8.0,8.0,9.17,3.14,0.0,9.8,6050.0,0,0,0,0,0
129.4,1.3,22.5,10.2,0.0,3.8,0.0,0.1,0.0,0.0,0,0,0,0,0
0.0,2.6,69.6,53.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
392.0,6.0,83.0,49.0,49.0,4.0,1.0,0.0,0.0,0.0,0,0,0,0,0
146.0,0.17,36.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,4.4,47.4,24.8,0.0,0.0,0.0,0.0,0.0,29.7,0,0,0,0,0
0.0,8.9,83.7,46.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
362.0,11.5,76.0,45.0,0.0,1.3,0.6,0.0,0.0,0.0,0,0,0,0,0
383.0,7.0,84.4,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0,0,0,0,0
146.0,0.17,36.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
382.0,11.5,72.9,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,8.3,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,8.66,75.12,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,1.2,88.4,0.0,0.0,0.0,0.0,0.0,0.0,26.1,0,0,0,0,0
322.0,25.22,51.03,0.0,0.0,1.84,0.68,0.0,0.81,358.0,0,0,0,0,0
367.74,25.36,58.57,0.0,0.0,3.56,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.5,6.8,2.2,0.0,0.0,0.0,0.0,0.0,494.0,0,0,0,0,0
0.0,1.2,88.4,0.0,0.0,0.0,0.0,0.0,0.0,26.1,0,0,0,0,0
420.0,8.0,85.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0
424.0,15.0,55.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,0,0,0,0,0
0.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,8.3,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,4.2,82.14,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
367.0,9.27,67.6,0.0,0.0,6.6,3.7,0.0,4.7,1460.0,0,0,0,0,0
160.1,2.8,31.2,11.7,9.6,2.7,0.8,0.0,2.4,105.6,0,0,0,0,0
379.0,22.1,57.1,1.1,0.0,5.1,0.7,0.0,8.1,5000.0,0,0,0,0,0
400.96,9.44,71.63,3.0,0.0,8.52,0.0,0.0,0.0,0.0,0,0,0,0,0
93.0,5.0,15.0,0.0,0.0,1.0,0.0,0.0,2.0,343.0,0,0,0,0,0
0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,13.0,73.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0,0,0,0,0
191.5,1.5,9.0,1.5,0.0,15.5,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.0,76.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,1.2,88.4,0.0,0.0,0.0,0.0,0.0,0.0,26.1,0,0,0,0,0
367.0,9.27,67.6,2.0,0.0,6.6,3.7,0.0,0.0,1460.0,0,0,0,0,0
297.0,5.0,67.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0
347.0,10.9,67.9,2.5,0.0,3.5,0.0,0.0,0.0,138.0,0,0,0,0,0
391.85,2.68,92.74,72.82,0.0,1.13,0.68,0.0,4.2,13.73,0,0,0,0,0
0.0,25.22,51.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
132.0,3.0,22.0,0.0,0.0,2.0,0.0,0.0,1.5,0.0,0,0,0,0,0
241.0,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,1.0,16.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
35.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,8.3,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
364.0,21.03,64.6,0.4,0.0,2.43,0.0,0.0,10.8,0.0,0,0,0,0,0
0.0,19.67,65.16,0.62,0.0,0.0,0.0,0.0,0.0,595.43,0,0,0,0,0
0.0,9.0,53.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0,0,0,0,0
343.44,9.51,72.39,0.0,0.0,1.76,0.4,0.02,0.83,1078.39,0,0,0,0,0
420.0,7.0,85.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,7.11,21.25,0.0,0.0,0.0,0.0,0.0,0.0,589.18,0,0,0,0,0
297.0,24.13,53.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
200.0,2.2,59.0,54.0,0.0,0.99,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,2.9,92.3,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
367.0,9.27,67.6,0.0,0.0,6.6,3.7,0.0,4.7,1460.0,0,0,0,0,0
0.0,0.7,9.2,4.7,0.0,0.0,0.0,0.0,0.0,534.0,0,0,0,0,0
390.0,4.5,89.0,67.0,0.0,1.8,0.4,0.0,0.0,240.0,0,0,0,0,0
278.6,9.02,26.03,0.0,0.0,15.52,0.0,0.0,6.92,0.0,0,0,0,0,0
61.8,1.5,12.1,4.2,0.0,0.8,0.0,0.0,0.0,0.0,0,0,0,0,0
